msm_id,target_anchor_prb_id,is_mesh,msm_type,af,succeed_count,fail_count,succeed_ratio
12292623,6357,False,http,4,0,17,0.0
12292597,6357,True,http,4,0,946,0.0
12292626,6357,False,http,6,0,19,0.0
12292600,6357,True,http,6,0,883,0.0
12292622,6357,False,ping,4,0,17,0.0
12292596,6357,True,ping,4,0,946,0.0
12292625,6357,False,ping,6,0,19,0.0
12292599,6357,True,ping,6,0,883,0.0
12292621,6357,False,traceroute,4,0,17,0.0
12292595,6357,True,traceroute,4,0,946,0.0
12292624,6357,False,traceroute,6,0,19,0.0
12292598,6357,True,traceroute,6,0,882,0.0
16453141,6400,False,http,4,0,31,0.0
16453123,6400,True,http,4,0,950,0.0
16453144,6400,False,http,6,0,6,0.0
16453126,6400,True,http,6,0,886,0.0
16453140,6400,False,ping,4,0,31,0.0
16453122,6400,True,ping,4,0,950,0.0
16453143,6400,False,ping,6,0,6,0.0
16453125,6400,True,ping,6,0,886,0.0
16453139,6400,False,traceroute,4,0,31,0.0
16453121,6400,True,traceroute,4,0,950,0.0
16453142,6400,False,traceroute,6,0,6,0.0
16453124,6400,True,traceroute,6,0,885,0.0
19204814,6487,False,http,6,1,117,0.00847457627118644
19204813,6487,False,ping,6,1,117,0.00847457627118644
19204812,6487,False,traceroute,6,1,117,0.00847457627118644
22597187,6508,False,http,4,0,141,0.0
22581661,6508,True,http,4,0,1005,0.0
22597186,6508,False,ping,4,0,142,0.0
22581660,6508,True,ping,4,0,1005,0.0
22597185,6508,False,traceroute,4,0,142,0.0
22581659,6508,True,traceroute,4,0,1005,0.0
20353679,6518,False,http,4,0,32,0.0
20353529,6518,True,http,4,0,973,0.0
20353682,6518,False,http,6,0,8,0.0
20353532,6518,True,http,6,0,906,0.0
20353678,6518,False,ping,4,0,33,0.0
20353528,6518,True,ping,4,0,973,0.0
20353681,6518,False,ping,6,0,9,0.0
20353531,6518,True,ping,6,0,907,0.0
20353677,6518,False,traceroute,4,0,32,0.0
20353527,6518,True,traceroute,4,0,973,0.0
20353680,6518,False,traceroute,6,0,8,0.0
20353530,6518,True,traceroute,6,0,906,0.0
21330291,6546,False,http,4,0,125,0.0
21317904,6546,True,http,4,0,1011,0.0
21330294,6546,False,http,6,0,63,0.0
21317919,6546,True,http,6,0,938,0.0
22460834,6586,False,http,4,0,38,0.0
22459603,6586,True,http,4,0,987,0.0
22460837,6586,False,http,6,0,34,0.0
22459606,6586,True,http,6,0,917,0.0
22460833,6586,False,ping,4,0,38,0.0
22459602,6586,True,ping,4,0,987,0.0
22460836,6586,False,ping,6,0,34,0.0
22459605,6586,True,ping,6,0,918,0.0
22460832,6586,False,traceroute,4,0,38,0.0
22459601,6586,True,traceroute,4,0,986,0.0
22460835,6586,False,traceroute,6,0,34,0.0
22459604,6586,True,traceroute,6,0,917,0.0
88822071,6589,False,http,4,0,184,0.0
88534901,6589,True,http,4,0,1012,0.0
88822074,6589,False,http,6,0,12,0.0
88534915,6589,True,http,6,0,940,0.0
88822070,6589,False,ping,4,0,184,0.0
88534900,6589,True,ping,4,0,1012,0.0
88822073,6589,False,ping,6,0,12,0.0
